workload_id,cpu_usage_percent,memory_usage_percent,runtime_hours_24h,storage_gb,request_count_24h,error_rate_percent,latency_ms,cost_24h,cost_30d_forecast,energy_kwh_24h,carbon_kgco2e_24h,carbon_intensity_gco2_per_kwh,environment,cloud_service_type,workflow_criticality,public_exposure,monitoring_enabled,cost_30d,energy_kwh_30d,carbon_kgco2e_30d
wl-iot-dashboard-001,40.9,52.43,24.0,123.57,69624,0.481,139.43,32.81,932.4,12.523,5.332,425.75,0,1,1,0,1,1018.36,328.184,188.099
wl-iot-dashboard-001,33.4,48.21,23.72,123.89,45566,0.019,165.13,23.84,762.26,9.807,3.796,387.07,0,1,1,0,1,787.86,310.436,109.65
wl-iot-dashboard-001,44.1,45.39,20.14,110.03,64038,0.786,91.17,18.97,566.89,9.768,4.231,433.16,0,1,1,0,1,597.49,254.127,125.857
wl-iot-dashboard-001,36.13,54.42,22.93,114.7,53514,0.577,124.02,24.39,786.26,9.525,3.391,355.96,0,1,1,0,1,795.82,251.928,107.544
wl-iot-dashboard-001,29.78,39.19,24.0,120.35,40687,0.598,168.49,18.7,546.25,9.305,3.105,333.67,0,1,1,0,1,486.77,251.256,85.467
wl-iot-dashboard-001,52.64,45.67,23.96,127.33,30972,1.129,119.45,28.79,796.61,11.118,4.596,413.36,0,1,1,0,1,918.3,395.481,136.6
wl-iot-dashboard-001,45.97,49.03,24.0,108.57,37854,1.037,174.58,26.6,869.92,10.989,5.444,495.4,0,1,1,0,1,909.91,312.21,141.871
wl-iot-dashboard-001,43.25,43.79,23.01,101.34,62449,0.607,94.73,22.51,627.45,9.321,3.236,347.14,0,1,1,0,1,627.57,291.384,89.82
wl-iot-dashboard-001,37.36,59.92,24.0,100.24,44237,0.661,159.83,22.88,702.75,10.521,4.515,429.16,0,1,1,0,1,736.85,344.567,115.92
wl-iot-dashboard-001,50.9,43.39,24.0,99.46,48746,0.763,153.21,33.06,1085.1,12.105,5.3,437.81,0,1,1,0,1,903.13,349.313,151.503
wl-iot-dashboard-001,46.54,66.58,23.71,67.11,43149,1.194,166.59,30.24,928.41,11.998,5.017,418.16,0,1,1,0,1,986.35,400.029,155.153
wl-iot-dashboard-001,45.43,47.7,22.56,125.6,52702,1.058,153.71,25.86,782.8,12.309,4.81,390.76,0,1,1,0,1,827.74,403.913,166.028
wl-iot-dashboard-001,38.72,36.5,24.0,110.24,49124,0.681,182.47,28.48,900.28,11.223,4.402,392.22,0,1,1,0,1,993.48,363.095,118.002
wl-iot-dashboard-001,34.78,43.51,20.11,109.22,57890,0.954,162.23,22.07,600.0,8.485,3.39,399.49,0,1,1,0,1,596.12,271.079,94.709
wl-iot-dashboard-001,43.0,37.41,23.74,93.5,23937,0.924,138.6,28.72,917.21,12.623,4.306,341.15,0,1,1,0,1,1004.34,438.195,153.202
wl-iot-dashboard-001,50.09,58.5,21.74,103.02,55493,0.221,164.08,27.78,898.16,12.484,6.049,484.55,0,1,1,0,1,892.33,386.618,181.47
wl-iot-dashboard-001,34.22,59.5,24.0,85.13,62099,0.772,160.19,26.67,836.7,10.19,4.332,425.1,0,1,1,0,1,903.64,330.941,148.948
wl-iot-dashboard-001,52.95,53.52,24.0,75.88,39716,1.196,158.61,32.73,1048.76,11.682,4.056,347.23,0,1,1,0,1,970.86,346.243,113.917
wl-iot-dashboard-001,34.62,42.55,23.53,112.41,33364,0.266,174.71,22.95,699.89,8.106,3.163,390.22,0,1,1,0,1,706.05,246.887,107.822
wl-iot-dashboard-001,49.94,44.87,22.36,123.06,52643,0.623,145.35,30.75,877.31,10.261,4.663,454.38,0,1,1,0,1,949.15,363.876,137.563
wl-iot-dashboard-001,40.03,58.55,24.0,95.06,47325,1.013,132.44,25.7,803.35,9.757,4.189,429.31,0,1,1,0,1,781.79,340.22,116.921
wl-iot-dashboard-001,36.92,52.18,24.0,84.14,26277,1.212,125.2,23.57,714.96,10.71,4.384,409.32,0,1,1,0,1,727.69,363.902,128.14
wl-iot-dashboard-001,35.8,47.39,20.57,93.66,51484,0.672,141.86,19.79,574.02,9.435,3.862,409.35,0,1,1,0,1,561.2,286.158,105.844
wl-iot-dashboard-001,42.19,61.74,24.0,73.4,55674,1.195,143.35,24.72,695.1,9.42,4.17,442.66,0,1,1,0,1,759.34,243.459,116.191
wl-iot-dashboard-001,28.54,40.4,21.52,99.05,45428,1.248,178.63,20.58,669.18,8.785,3.744,426.24,0,1,1,0,1,546.54,253.134,98.331
wl-iot-dashboard-001,47.12,51.58,23.58,106.0,14231,0.897,146.6,29.42,856.9,11.363,4.64,408.34,0,1,1,0,1,950.51,351.09,130.974
wl-iot-dashboard-001,40.97,57.8,21.39,102.64,66124,0.245,155.39,22.49,659.2,8.851,3.459,390.8,0,1,1,0,1,770.83,232.671,115.068
wl-iot-dashboard-001,32.19,62.96,22.89,99.62,44965,0.498,142.95,25.72,786.35,8.604,4.222,490.63,0,1,1,0,1,687.97,241.523,122.222
wl-iot-dashboard-001,46.96,57.85,22.87,97.5,59372,0.925,138.19,26.92,796.91,12.285,4.384,356.89,0,1,1,0,1,947.29,350.394,143.069
wl-iot-dashboard-001,45.23,44.79,20.12,92.0,61114,0.627,129.18,27.02,804.62,10.371,3.633,350.26,0,1,1,0,1,923.53,338.929,117.162
wl-iot-dashboard-001,39.02,46.79,24.0,108.34,44202,0.949,119.67,23.94,679.85,11.217,5.153,459.35,0,1,1,0,1,626.67,376.441,151.761
wl-iot-dashboard-001,39.66,45.67,22.92,122.19,48643,0.549,134.51,26.33,793.83,10.852,4.841,446.09,0,1,1,0,1,759.2,288.592,144.526
wl-iot-dashboard-001,45.82,56.56,21.64,87.17,51358,1.352,92.53,21.46,614.82,9.711,4.07,419.13,0,1,1,0,1,637.71,301.589,103.837
wl-iot-dashboard-001,36.79,39.03,24.0,111.29,60539,0.307,158.97,22.42,624.99,10.424,4.505,432.17,0,1,1,0,1,802.63,333.422,143.747
wl-iot-dashboard-001,54.96,43.14,24.0,114.56,37553,0.958,146.77,30.93,905.37,14.102,6.038,428.18,0,1,1,0,1,999.31,502.937,157.632
wl-iot-dashboard-001,44.39,45.02,21.49,91.48,42239,1.052,179.28,27.83,757.07,11.531,4.669,404.91,0,1,1,0,1,916.69,415.041,119.427
wl-iot-dashboard-001,40.76,47.45,21.86,77.97,57910,0.549,241.79,20.82,632.43,10.428,3.904,374.38,0,1,1,0,1,723.64,338.926,118.891
wl-iot-dashboard-001,35.93,41.95,19.45,101.75,21964,0.377,133.88,20.85,603.66,8.613,3.297,382.73,0,1,1,0,1,706.6,306.256,114.362
wl-iot-dashboard-001,41.82,53.84,24.0,94.04,45844,0.538,162.65,24.69,681.58,10.289,4.187,406.92,0,1,1,0,1,783.14,290.145,130.628
wl-iot-dashboard-001,44.85,45.8,20.62,115.32,43286,0.669,151.24,23.52,727.38,8.608,3.852,447.48,0,1,1,0,1,775.17,284.243,133.622
wl-iot-dashboard-001,26.59,52.68,24.0,123.64,72886,0.474,177.36,22.55,715.94,8.021,3.099,386.32,0,1,1,0,1,769.71,230.601,96.875
wl-iot-dashboard-001,41.66,39.87,23.25,88.81,60870,1.177,181.69,18.57,510.78,8.774,3.38,385.23,0,1,1,0,1,624.51,278.077,90.116
wl-iot-dashboard-001,47.59,50.18,23.3,98.02,52839,1.312,162.67,30.47,882.36,10.038,4.354,433.81,0,1,1,0,1,852.11,297.408,144.981
wl-iot-dashboard-001,27.23,42.36,24.0,101.71,52304,1.424,111.93,22.92,653.75,8.585,3.512,409.1,0,1,1,0,1,639.83,307.754,115.603
wl-iot-dashboard-001,52.19,49.76,24.0,99.2,49615,0.613,153.57,27.12,881.8,12.109,5.091,420.43,0,1,1,0,1,762.43,421.51,135.038
wl-iot-dashboard-001,38.83,51.94,20.83,93.29,52631,1.308,156.66,23.62,762.99,10.756,4.898,455.39,0,1,1,0,1,695.17,324.656,145.975
wl-iot-dashboard-001,32.74,67.48,24.0,94.99,65612,1.02,208.98,23.2,711.34,9.47,3.402,359.23,0,1,1,0,1,739.8,268.051,94.672
wl-iot-dashboard-001,54.16,47.35,22.99,101.78,62340,0.619,131.07,29.82,977.8,9.525,4.235,444.68,0,1,1,0,1,906.23,247.624,111.717
wl-iot-dashboard-001,38.98,50.1,24.0,79.63,39488,0.887,147.0,22.47,632.0,11.059,4.741,428.76,0,1,1,0,1,794.39,317.038,133.612
wl-iot-dashboard-001,34.99,49.46,24.0,98.21,38877,0.642,156.03,25.67,743.97,10.732,4.269,397.75,0,1,1,0,1,776.86,295.128,117.503
wl-iot-dashboard-001,34.58,49.43,22.92,82.93,44478,0.648,129.84,26.0,833.54,9.885,3.95,399.64,0,1,1,0,1,678.53,332.692,116.351
wl-iot-dashboard-001,41.54,53.26,24.0,87.32,60738,0.866,102.87,29.71,802.18,10.043,4.372,435.28,0,1,1,0,1,944.16,293.414,117.156
wl-iot-dashboard-001,37.2,41.68,24.0,92.16,44114,1.037,115.15,25.5,780.45,11.479,4.365,380.3,0,1,1,0,1,835.2,304.297,119.959
wl-iot-dashboard-001,50.96,41.5,24.0,90.15,75165,0.989,119.52,31.35,847.19,13.39,5.261,392.87,0,1,1,0,1,966.3,473.189,148.359
wl-iot-dashboard-001,32.24,43.9,24.0,118.23,70199,1.049,158.62,22.11,670.26,9.717,4.223,434.56,0,1,1,0,1,726.15,313.9,124.888
wl-iot-dashboard-001,44.13,54.1,24.0,108.35,49466,0.932,128.22,28.92,781.47,10.539,4.449,422.13,0,1,1,0,1,756.47,280.852,117.895
wl-iot-dashboard-001,47.59,57.99,24.0,129.58,47634,1.77,143.17,26.99,860.18,12.147,5.082,418.37,0,1,1,0,1,903.58,398.475,137.011
wl-iot-dashboard-001,41.62,43.18,24.0,97.99,42397,0.552,230.15,22.54,626.58,10.227,4.105,401.36,0,1,1,0,1,800.68,291.38,119.979
wl-iot-dashboard-001,36.13,52.55,21.9,90.71,38528,0.42,181.93,24.84,741.2,9.467,4.095,432.59,0,1,1,0,1,886.88,296.389,116.084
wl-iot-dashboard-001,43.76,52.85,21.63,77.53,41099,0.981,170.7,21.95,655.49,9.408,3.435,365.13,0,1,1,0,1,637.8,262.421,94.401
wl-bim-processor-001,32.92,49.13,24.0,80.47,47419,1.128,137.45,26.66,771.57,9.645,3.773,391.18,3,0,2,0,1,709.25,313.267,97.545
wl-bim-processor-001,41.92,57.66,22.68,100.62,49231,1.025,119.24,26.19,798.09,9.053,4.014,443.36,3,0,2,0,1,802.99,277.138,143.071
wl-bim-processor-001,40.51,37.54,19.57,103.83,42600,0.507,148.12,18.17,556.01,8.461,3.64,430.19,3,0,2,0,1,477.03,298.673,128.621
wl-bim-processor-001,43.27,58.23,24.0,113.64,35605,1.156,124.42,27.56,861.04,11.736,4.912,418.51,3,0,2,0,1,934.57,373.735,168.923
wl-bim-processor-001,41.12,58.62,23.89,78.92,62076,0.681,160.26,30.42,917.08,9.931,3.861,388.76,3,0,2,0,1,1057.76,283.717,119.559
wl-bim-processor-001,49.67,46.32,24.0,58.76,49513,0.7,125.45,27.77,755.24,11.748,5.234,445.47,3,0,2,0,1,741.96,304.358,151.531
wl-bim-processor-001,27.34,44.25,23.04,126.15,59607,0.622,189.14,23.54,680.07,7.699,2.97,385.71,3,0,2,0,1,681.96,252.435,95.913
wl-bim-processor-001,41.66,46.29,24.0,91.26,57754,0.942,148.17,26.8,796.73,11.605,4.59,395.52,3,0,2,0,1,951.91,330.867,158.796
wl-bim-processor-001,43.1,53.63,24.0,84.87,44451,0.638,169.43,27.18,892.79,12.386,5.008,404.29,3,0,2,0,1,701.24,412.151,176.433
wl-bim-processor-001,44.64,37.95,23.25,102.48,59735,1.091,158.52,26.57,799.73,10.26,4.404,429.2,3,0,2,0,1,747.84,316.145,116.954
wl-bim-processor-001,37.62,50.42,23.32,96.3,56099,0.455,101.16,26.4,849.05,11.942,4.76,398.58,3,0,2,0,1,767.99,387.165,141.502
wl-bim-processor-001,41.07,54.04,21.8,100.97,55254,1.064,125.83,17.38,527.88,9.309,3.711,398.68,3,0,2,0,1,503.21,268.883,94.913
wl-bim-processor-001,26.44,51.62,21.77,107.29,33976,0.81,141.51,20.22,645.66,8.109,3.405,419.94,3,0,2,0,1,662.55,254.41,86.876
wl-bim-processor-001,36.35,54.69,23.33,85.52,46523,0.872,159.75,22.56,648.06,9.999,4.716,471.61,3,0,2,0,1,753.17,338.224,150.929
wl-bim-processor-001,36.93,41.95,19.86,88.06,36911,0.987,168.03,20.18,654.77,7.027,2.673,380.35,3,0,2,0,1,711.93,220.828,80.565
wl-bim-processor-001,46.31,38.63,21.01,110.64,70889,0.958,148.79,19.37,617.77,10.246,3.463,338.0,3,0,2,0,1,639.68,342.864,102.569
wl-bim-processor-001,45.67,51.02,24.0,100.12,48558,1.141,120.65,28.59,819.51,11.917,5.986,502.31,3,0,2,0,1,1016.81,392.388,214.744
wl-bim-processor-001,48.42,47.44,24.0,80.81,56577,0.592,153.01,33.8,989.9,14.152,5.67,400.68,3,0,2,0,1,1041.52,425.107,151.058
wl-bim-processor-001,38.03,46.84,24.0,91.93,49528,0.294,171.13,27.18,830.43,12.107,5.735,473.66,3,0,2,0,1,737.17,347.33,199.755
wl-bim-processor-001,44.63,50.76,20.61,80.27,32735,0.957,211.92,18.97,575.06,11.138,5.064,454.69,3,0,2,0,1,552.17,344.73,144.687
wl-bim-processor-001,43.3,40.18,24.0,67.94,47214,1.164,150.55,29.26,932.64,12.288,4.837,393.63,3,0,2,0,1,1010.61,375.641,165.859
wl-bim-processor-001,41.59,50.67,23.43,81.81,38058,0.71,157.24,25.65,703.77,11.807,5.399,457.26,3,0,2,0,1,860.15,399.274,160.445
wl-bim-processor-001,47.93,54.77,21.14,102.42,70601,0.742,163.43,22.27,612.92,10.882,4.656,427.9,3,0,2,0,1,578.3,391.473,161.244
wl-bim-processor-001,39.23,52.68,23.27,106.7,49248,0.804,169.7,25.02,712.43,10.057,3.884,386.14,3,0,2,0,1,690.17,280.306,125.783
wl-bim-processor-001,32.06,38.45,23.73,123.42,47665,1.218,160.56,20.25,580.37,10.649,4.531,425.46,3,0,2,0,1,612.14,364.985,147.337
wl-bim-processor-001,42.11,48.84,24.0,96.0,41886,1.314,181.47,28.04,767.38,10.233,3.94,385.04,3,0,2,0,1,956.94,284.206,133.753
wl-bim-processor-001,38.48,48.41,24.0,108.72,39670,1.03,153.4,25.05,805.5,12.085,4.457,368.8,3,0,2,0,1,716.99,334.831,128.122
wl-bim-processor-001,45.11,55.44,24.0,105.45,49094,0.605,93.06,27.9,793.55,12.049,5.074,421.14,3,0,2,0,1,834.43,333.971,136.246
wl-bim-processor-001,39.63,52.32,24.0,84.65,52540,0.544,133.59,29.29,839.75,12.693,5.183,408.37,3,0,2,0,1,763.33,422.0,141.482
wl-bim-processor-001,36.57,36.69,24.0,114.52,80222,0.355,193.75,26.94,742.37,8.677,3.578,412.3,3,0,2,0,1,840.53,289.771,107.138
wl-bim-processor-001,35.41,45.65,22.89,72.21,60771,1.181,128.96,22.83,676.68,10.095,4.254,421.42,3,0,2,0,1,758.31,349.376,142.355
wl-bim-processor-001,52.13,50.35,21.78,118.4,57885,1.033,185.72,26.35,846.02,10.93,4.247,388.59,3,0,2,0,1,791.29,372.8,143.957
wl-bim-processor-001,31.92,38.33,24.0,98.65,41907,0.712,105.68,22.67,646.68,11.175,5.103,456.68,3,0,2,0,1,750.49,378.343,153.78
wl-bim-processor-001,44.31,54.67,24.0,96.51,73942,0.51,150.13,28.26,777.29,10.832,4.446,410.49,3,0,2,0,1,872.28,327.471,148.456
wl-bim-processor-001,33.4,36.99,24.0,107.32,56583,0.981,92.02,28.76,786.55,8.96,3.273,365.36,3,0,2,0,1,971.89,276.688,95.056
wl-bim-processor-001,43.37,51.03,22.92,84.25,53347,0.412,162.82,29.15,919.72,11.471,5.691,496.15,3,0,2,0,1,1037.82,302.74,195.091
wl-bim-processor-001,35.26,44.76,23.6,84.07,34665,0.784,123.25,22.26,604.19,10.587,4.084,385.69,3,0,2,0,1,603.57,332.494,132.133
wl-bim-processor-001,38.33,53.53,24.0,97.79,51007,0.55,124.18,26.57,823.61,11.082,4.823,435.23,3,0,2,0,1,853.21,391.477,163.417
wl-bim-processor-001,45.47,49.24,24.0,103.43,57904,0.89,157.41,29.42,930.09,14.716,5.678,385.87,3,0,2,0,1,944.22,458.432,146.65
wl-bim-processor-001,49.27,44.95,22.86,76.19,40529,0.253,168.95,26.23,754.04,9.456,4.745,501.83,3,0,2,0,1,790.15,309.198,122.995
wl-bim-processor-001,36.21,48.67,24.0,96.59,43790,0.736,111.84,20.39,602.47,9.886,4.182,423.02,3,0,2,0,1,579.46,290.152,123.804
wl-bim-processor-001,47.02,56.94,24.0,113.91,59380,0.659,109.68,29.47,963.44,12.912,5.472,423.79,3,0,2,0,1,851.7,405.687,154.32
wl-bim-processor-001,28.69,52.81,19.55,85.82,66896,1.384,113.53,18.54,502.86,9.063,3.618,399.2,3,0,2,0,1,554.32,299.398,127.007
wl-bim-processor-001,44.33,38.92,23.59,75.11,36807,1.069,148.5,24.7,744.54,10.881,4.347,399.53,3,0,2,0,1,869.77,348.299,125.052
wl-bim-processor-001,40.95,49.26,24.0,104.01,46189,0.631,142.63,24.28,735.17,10.846,4.856,447.68,3,0,2,0,1,828.07,334.802,148.009
wl-bim-processor-001,47.39,49.52,23.49,95.06,46802,1.073,156.93,24.37,708.53,10.334,4.317,417.72,3,0,2,0,1,857.54,286.013,135.459
wl-bim-processor-001,41.69,54.34,23.67,95.22,47880,0.358,147.36,30.86,896.72,10.944,4.593,419.71,3,0,2,0,1,997.31,336.273,121.629
wl-bim-processor-001,35.13,54.43,22.22,79.69,45645,0.829,93.84,22.72,671.52,9.072,3.378,372.31,3,0,2,0,1,808.25,321.295,111.483
wl-bim-processor-001,49.86,37.13,21.38,106.26,70802,0.901,166.89,22.99,668.22,10.15,4.168,410.58,3,0,2,0,1,607.99,311.909,113.193
wl-bim-processor-001,33.26,52.4,20.88,104.45,43891,1.25,159.71,19.28,577.69,8.739,3.937,450.53,3,0,2,0,1,623.64,230.87,118.637
wl-bim-processor-001,32.71,39.4,18.38,84.15,57843,0.288,108.96,17.09,469.57,7.847,3.678,468.74,3,0,2,0,1,493.72,219.678,94.337
wl-bim-processor-001,30.29,68.35,20.17,84.28,36992,0.321,190.58,18.51,554.81,7.029,3.44,489.46,3,0,2,0,1,501.67,191.163,109.845
wl-bim-processor-001,41.33,52.96,24.0,95.26,36229,1.013,150.38,28.38,804.03,9.401,4.128,439.14,3,0,2,0,1,781.33,270.814,144.392
wl-bim-processor-001,42.11,58.24,24.0,103.13,64996,0.95,152.04,26.83,744.45,10.717,4.914,458.56,3,0,2,0,1,794.88,308.529,169.007
wl-bim-processor-001,39.7,59.81,19.27,99.17,49498,0.567,221.52,19.9,622.9,8.666,3.534,407.83,3,0,2,0,1,705.79,281.847,110.423
wl-bim-processor-001,35.03,59.82,24.0,107.75,44311,0.723,125.88,21.93,669.24,9.573,3.612,377.37,3,0,2,0,1,586.57,323.42,102.787
wl-bim-processor-001,50.2,44.99,24.0,104.69,46827,1.038,173.26,28.12,856.12,11.595,4.878,420.74,3,0,2,0,1,763.22,350.533,143.322
wl-bim-processor-001,42.64,58.97,21.82,104.25,37073,0.702,129.29,22.61,714.25,11.13,4.783,429.74,3,0,2,0,1,775.04,305.599,132.977
wl-bim-processor-001,45.37,52.05,24.0,121.45,46155,0.698,164.09,30.67,845.67,11.858,4.536,382.51,3,0,2,0,1,1011.39,393.019,159.263
wl-bim-processor-001,39.32,61.32,24.0,95.19,50064,0.863,160.85,21.76,650.55,9.767,3.57,365.5,3,0,2,0,1,772.06,330.933,124.287
wl-bim-processor-001,41.18,40.82,22.89,108.81,57436,0.568,154.85,25.0,751.64,9.713,4.683,482.12,3,0,2,0,1,771.29,249.756,144.146
wl-bim-processor-001,31.34,42.78,23.64,97.52,42922,0.743,151.83,22.85,711.51,9.999,4.391,439.17,3,0,2,0,1,686.97,298.607,123.501
wl-bim-processor-001,37.68,56.49,24.0,108.83,48769,0.878,181.91,23.66,678.71,10.712,4.163,388.61,3,0,2,0,1,817.11,317.736,134.071
wl-bim-processor-001,26.71,48.35,23.62,97.6,67698,0.411,125.26,20.7,627.86,8.702,2.822,324.32,3,0,2,0,1,660.78,311.97,91.344
wl-bim-processor-001,37.78,57.7,23.95,87.73,28546,0.659,172.64,25.39,760.52,9.708,4.705,484.67,3,0,2,0,1,668.85,321.314,147.268
wl-bim-processor-001,44.91,53.27,23.47,108.47,52136,0.551,205.51,28.81,883.97,8.445,3.365,398.46,3,0,2,0,1,960.26,281.934,92.519
wl-bim-processor-001,43.35,45.18,24.0,87.87,42390,1.161,179.24,24.91,683.29,10.479,4.054,386.83,3,0,2,0,1,890.56,342.53,111.101
wl-bim-processor-001,39.47,57.58,23.27,96.79,37784,1.125,127.0,24.81,674.62,9.314,3.926,421.47,3,0,2,0,1,823.27,313.098,102.869
wl-bim-processor-001,41.83,48.9,24.0,104.28,45242,1.254,94.77,31.72,1019.14,10.892,4.499,413.09,3,0,2,0,1,815.84,300.13,152.537
wl-bim-processor-001,34.97,44.86,22.66,105.42,66727,1.137,163.68,20.03,656.19,10.139,3.714,366.32,3,0,2,0,1,697.57,288.676,126.566
wl-bim-processor-001,33.85,49.29,24.0,115.92,57588,0.824,127.61,22.92,674.39,10.475,3.927,374.87,3,0,2,0,1,790.51,298.911,128.996
wl-bim-processor-001,40.48,39.37,24.0,99.57,54804,0.928,138.97,31.59,868.79,11.946,4.613,386.14,3,0,2,0,1,827.07,314.026,146.199
wl-bim-processor-001,34.94,52.12,20.07,69.39,53978,0.541,90.32,24.79,671.11,9.706,4.152,427.73,3,0,2,0,1,664.81,303.916,120.873
wl-bim-processor-001,37.94,50.26,24.0,108.31,48336,0.762,191.39,26.54,779.66,12.367,5.561,449.67,3,0,2,0,1,906.31,386.879,177.922
wl-bim-processor-001,32.85,44.83,24.0,105.96,74376,0.586,177.15,25.54,762.24,8.986,4.027,448.13,3,0,2,0,1,876.62,235.778,103.457
wl-bim-processor-001,41.36,49.41,24.0,100.47,39393,0.464,127.44,26.24,839.51,11.199,4.673,417.29,3,0,2,0,1,719.51,293.608,151.351
wl-bim-processor-001,37.4,53.62,19.59,88.14,62263,0.244,183.53,19.79,650.53,8.812,4.05,459.57,3,0,2,0,1,659.36,235.627,123.474
wl-bim-processor-001,35.97,46.42,22.08,105.14,64474,0.741,111.86,23.68,667.1,11.243,4.21,374.49,3,0,2,0,1,826.69,289.78,130.436
wl-bim-processor-001,37.73,42.81,24.0,61.91,59973,0.652,137.69,23.46,740.5,9.812,4.567,465.51,3,0,2,0,1,726.12,317.512,133.702
wl-bim-processor-001,34.81,59.61,24.0,106.77,46732,0.589,200.33,23.34,713.62,11.292,4.56,403.83,3,0,2,0,1,820.49,332.486,158.18
wl-bim-processor-001,41.56,65.69,24.0,64.33,54078,0.812,151.3,26.29,758.02,10.929,4.569,418.07,3,0,2,0,1,720.25,349.106,127.472
wl-bim-processor-001,35.7,50.75,20.41,101.75,38334,0.658,181.35,22.18,675.63,7.197,3.062,425.48,3,0,2,0,1,697.86,246.157,85.686
wl-bim-processor-001,43.46,43.59,24.0,92.94,50362,0.72,88.84,26.7,809.75,10.672,4.768,446.79,3,0,2,0,1,686.51,366.512,170.335
wl-bim-processor-001,42.44,53.89,23.52,82.78,51111,0.331,119.18,28.29,819.48,10.477,4.038,385.38,3,0,2,0,1,1009.48,286.418,109.378
wl-bim-processor-001,37.78,45.53,18.75,114.53,55603,0.743,145.88,16.68,504.11,7.745,3.363,434.15,3,0,2,0,1,467.07,264.879,119.997
wl-bim-processor-001,30.92,49.01,22.87,80.13,74309,0.9,164.24,23.81,717.77,8.899,3.447,387.3,3,0,2,0,1,819.66,320.016,91.772
wl-bim-processor-001,41.09,59.61,21.42,86.15,35476,0.88,151.98,21.04,584.56,8.52,3.363,394.77,3,0,2,0,1,624.31,254.089,92.397
wl-bim-processor-001,39.51,59.53,22.72,103.67,49306,0.257,192.85,26.22,828.15,9.403,3.814,405.57,3,0,2,0,1,736.26,248.155,113.819
wl-bim-processor-001,42.2,60.19,24.0,111.48,32228,0.577,119.88,27.01,835.17,9.526,4.133,433.86,3,0,2,0,1,825.23,293.234,109.296
wl-bim-processor-001,43.17,52.83,24.0,112.72,44713,1.062,108.07,27.73,790.62,8.768,3.318,378.43,3,0,2,0,1,918.34,249.698,87.064
wl-bim-processor-001,42.55,50.14,24.0,100.1,40391,0.721,109.67,28.23,803.17,13.848,5.862,423.32,3,0,2,0,1,801.02,471.401,159.353
wl-bim-processor-001,42.29,49.6,24.0,90.75,62327,0.972,149.64,33.03,929.58,10.17,4.065,399.67,3,0,2,0,1,1127.11,267.778,124.528
wl-bim-processor-001,35.93,53.84,24.0,92.25,59477,0.925,156.47,25.81,833.84,10.548,4.31,408.63,3,0,2,0,1,722.09,323.993,142.94
wl-bim-processor-001,42.57,47.6,24.0,86.45,40809,0.49,159.7,25.38,784.6,8.717,3.181,364.96,3,0,2,0,1,833.82,251.742,109.759
wl-bim-processor-001,32.15,55.98,22.32,124.02,59369,0.477,122.49,21.42,649.07,9.012,3.874,429.86,3,0,2,0,1,646.79,278.276,107.546
wl-bim-processor-001,44.85,48.8,23.31,73.92,36796,0.902,145.86,29.29,838.39,9.741,4.018,412.46,3,0,2,0,1,946.21,253.827,116.815
wl-bim-processor-001,45.45,52.18,24.0,77.52,49903,0.917,122.56,24.45,691.65,12.245,5.141,419.86,3,0,2,0,1,703.0,371.872,176.687
wl-bim-processor-001,43.39,50.16,17.53,118.64,51708,0.538,179.85,18.3,543.95,8.481,3.289,387.78,3,0,2,0,1,482.54,267.846,97.969
wl-bim-processor-001,44.75,40.57,24.0,88.99,53980,0.727,165.04,18.9,519.15,11.573,4.79,413.87,3,0,2,0,1,655.59,409.847,124.484
wl-bim-processor-001,39.38,62.32,24.0,106.57,63056,0.916,123.06,24.51,720.72,11.542,3.809,330.02,3,0,2,0,1,797.21,342.833,116.274
wl-bim-processor-001,38.23,53.51,24.0,122.52,28667,0.653,175.46,26.02,756.62,10.278,4.735,460.71,3,0,2,0,1,880.32,288.616,151.162
wl-bim-processor-001,37.84,52.48,24.0,128.36,59282,0.814,148.38,25.01,767.05,10.741,4.6,428.28,3,0,2,0,1,656.07,311.857,156.152
wl-bim-processor-001,40.59,64.93,22.99,90.01,43114,1.331,65.63,31.81,868.33,11.026,4.158,377.11,3,0,2,0,1,854.99,355.064,115.173
wl-bim-processor-001,51.04,52.91,22.7,111.81,41271,0.469,97.2,25.06,756.29,10.119,3.629,358.66,3,0,2,0,1,734.84,309.306,127.765
wl-bim-processor-001,37.17,45.46,24.0,90.8,61011,0.794,148.73,24.96,714.64,9.66,3.696,382.6,3,0,2,0,1,809.05,304.108,102.563
wl-bim-processor-001,42.56,46.64,24.0,98.74,39155,0.823,131.37,22.33,690.78,10.709,4.059,379.01,3,0,2,0,1,641.82,385.26,142.549
wl-bim-processor-001,47.83,55.96,24.0,88.19,17990,0.657,166.75,28.95,836.51,13.29,5.515,414.97,3,0,2,0,1,793.38,365.057,168.378
wl-bim-processor-001,49.68,50.76,22.5,90.68,41885,0.573,111.51,26.39,781.75,10.552,3.807,360.79,3,0,2,0,1,833.55,326.401,124.295
wl-bim-processor-001,39.27,52.71,24.0,98.59,63489,0.803,173.79,21.05,652.34,11.0,4.333,393.93,3,0,2,0,1,692.4,328.013,128.801
wl-bim-processor-001,35.16,54.14,24.0,91.59,63867,0.517,132.49,26.66,731.5,9.853,4.569,463.67,3,0,2,0,1,682.74,263.981,123.986
wl-bim-processor-001,39.69,47.33,24.0,116.94,45980,0.462,159.75,25.43,717.36,10.449,4.172,399.29,3,0,2,0,1,843.72,354.846,111.884
