workload_id,workload_type,cloud_service_type,environment,region,workflow_criticality,vulnerability_severity,public_exposure,public_storage,monitoring_enabled,access_anomaly_detected,cpu_usage_percent,memory_usage_percent,runtime_hours_24h,storage_gb,request_count_24h,error_rate_percent,latency_ms,cost_per_hour,cost_24h,cost_30d_forecast,energy_kwh_24h,carbon_kgco2e_24h,carbon_intensity_gco2_per_kwh,environment_encoded,cloud_service_type_encoded,workflow_criticality_encoded,vulnerability_severity_encoded,workload_type_encoded,region_encoded,public_exposure_encoded,public_storage_encoded,monitoring_enabled_encoded,target_cost_30d,target_energy_kwh_30d,target_carbon_kgco2e_30d
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,47.052,51.137,24.181,84.995,100552.223,0.434,124.614,3.071,74.26,2227.8,51.648,26.375,510.671,3,1,2,1,0,0,1,0,1,2016.456,1428.641,942.78
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,51.471,60.869,25.105,74.361,151606.942,0.368,136.572,3.106,77.976,2339.28,42.387,22.741,536.505,3,1,2,1,0,0,1,0,1,2735.454,1319.965,729.37
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,50.956,59.403,28.281,73.728,153371.09,0.537,125.684,3.628,102.603,3078.09,49.48,26.832,542.277,3,1,2,1,0,0,1,0,1,3023.942,1662.188,836.488
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,50.249,70.687,24.348,76.354,143549.609,0.492,150.998,3.343,81.395,2441.85,43.781,22.004,502.603,3,1,2,1,0,0,1,0,1,2167.287,1345.184,681.14
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,47.519,59.272,18.325,75.011,150218.915,0.334,146.058,2.933,53.747,1612.41,51.474,26.715,518.993,3,1,2,1,0,0,1,0,1,1399.236,1843.004,812.792
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,46.234,58.322,23.375,82.04,122632.457,0.36,164.649,3.178,74.286,2228.58,55.348,28.997,523.895,3,1,2,1,0,0,1,0,1,2165.479,1796.406,943.982
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,43.826,56.707,24.883,83.954,125905.771,0.271,117.148,2.926,72.808,2184.24,37.046,19.423,524.286,3,1,2,1,0,0,1,0,1,2008.418,1188.497,647.686
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,46.901,60.991,28.024,74.171,116209.754,0.571,147.56,3.308,92.703,2781.09,45.516,24.073,528.889,3,1,2,1,0,0,1,0,1,3053.234,1244.38,704.272
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,40.092,64.036,24.343,77.535,124489.581,0.338,121.995,3.132,76.242,2287.26,40.032,21.167,528.74,3,1,2,1,0,0,1,0,1,2542.968,1363.421,639.382
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,44.738,58.127,26.544,81.321,120235.989,0.45,104.599,3.192,84.728,2541.84,53.989,28.331,524.763,3,1,2,1,0,0,1,0,1,2277.01,1625.481,812.565
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,36.495,51.57,24.404,77.14,154520.568,0.368,107.5,2.957,72.163,2164.89,32.626,16.871,517.111,3,1,2,1,0,0,1,0,1,2528.619,1103.093,511.862
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,54.903,60.944,19.901,82.469,137495.605,0.431,156.489,2.976,59.225,1776.75,54.039,27.126,501.967,3,1,2,1,0,0,1,0,1,2003.378,1859.065,975.062
wl-field-app-001,Field App,container,production,ap-southeast-1,high,low,True,False,True,False,56.734,60.382,25.613,80.948,122638.441,0.536,136.024,2.858,73.202,2196.06,41.385,22.079,533.509,3,1,2,1,0,0,1,0,1,1997.163,1140.134,576.448
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,38.138,52.99,21.358,58.115,85147.311,0.716,175.535,2.776,59.29,1778.7,37.471,19.669,524.922,3,1,2,1,1,0,1,0,1,1933.799,1275.962,550.146
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,37.877,48.601,24.311,62.189,70003.586,0.604,155.777,2.857,69.457,2083.71,38.95,19.15,491.649,3,1,2,1,1,0,1,0,1,1926.549,994.986,603.172
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,30.106,56.901,26.284,59.541,107705.572,0.495,157.708,2.528,66.446,1993.38,29.857,16.173,541.685,3,1,2,1,1,0,1,0,1,1830.767,889.903,493.824
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,34.063,54.044,22.599,61.134,105982.778,0.648,164.581,3.065,69.266,2077.98,34.836,18.144,520.853,3,1,2,1,1,0,1,0,1,1837.404,1059.587,500.882
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,39.463,62.47,24.976,60.586,94160.042,0.542,165.534,2.758,68.884,2066.52,38.834,20.335,523.641,3,1,2,1,1,0,1,0,1,2439.174,1154.205,566.518
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,32.257,56.782,22.54,61.732,98821.274,0.714,182.57,2.832,63.833,1914.99,43.415,20.538,473.051,3,1,2,1,1,0,1,0,1,1780.331,1130.12,710.778
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,34.998,50.431,24.28,59.949,102993.33,0.763,126.108,2.964,71.966,2158.98,39.032,20.209,517.745,3,1,2,1,1,0,1,0,1,2397.914,1331.589,674.338
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,38.733,58.566,21.135,60.16,95897.862,0.775,156.57,2.683,56.705,1701.15,37.024,20.311,548.578,3,1,2,1,1,0,1,0,1,1884.505,1207.675,629.488
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,33.289,57.137,20.621,62.255,100268.885,0.958,138.877,2.783,57.388,1721.64,46.013,25.163,546.876,3,1,2,1,1,0,1,0,1,1519.92,1372.565,872.984
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,42.387,51.157,23.829,55.206,100383.578,0.668,155.634,2.529,60.264,1807.92,42.855,22.696,529.611,3,1,2,1,1,0,1,0,1,2061.677,1103.805,631.213
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,35.955,52.042,26.359,58.081,109293.369,0.519,164.761,2.776,73.173,2195.19,42.405,21.662,510.833,3,1,2,1,1,0,1,0,1,2441.923,1196.03,749.492
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,38.383,48.13,24.788,58.603,139888.06,0.339,163.91,2.611,64.721,1941.63,37.076,19.463,524.953,3,1,2,1,1,0,1,0,1,2155.982,1152.394,593.61
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,38.769,56.429,25.968,59.508,87751.862,0.259,172.307,2.781,72.217,2166.51,35.051,18.389,524.643,3,1,2,1,1,0,1,0,1,2540.589,1016.048,501.577
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,34.415,60.76,21.316,58.012,131920.771,0.769,161.874,2.642,56.317,1689.51,36.936,19.337,523.53,3,1,2,1,1,0,1,0,1,1809.16,1284.0,622.727
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,39.945,47.069,23.008,62.744,73862.583,0.572,144.261,2.819,64.86,1945.8,37.484,20.723,552.848,3,1,2,1,1,0,1,0,1,2227.405,1085.803,677.715
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,37.189,51.827,24.603,58.525,113749.977,0.484,148.116,2.69,66.182,1985.46,36.794,20.051,544.951,3,1,2,1,1,0,1,0,1,2072.82,1178.495,639.798
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,35.929,55.387,21.742,57.667,86885.345,0.441,139.804,2.776,60.356,1810.68,34.255,18.483,539.584,3,1,2,1,1,0,1,0,1,1818.533,1140.709,517.323
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,39.47,52.517,24.138,56.114,128095.459,0.768,165.701,2.574,62.131,1863.93,39.822,19.855,498.585,3,1,2,1,1,0,1,0,1,2065.477,1045.504,613.812
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,29.013,49.591,25.321,63.639,117565.755,0.361,165.79,2.971,75.229,2256.87,32.532,16.976,521.835,3,1,2,1,1,0,1,0,1,2259.535,1092.328,563.627
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,39.398,53.2,23.716,58.31,90185.266,0.594,168.495,2.749,65.195,1955.85,37.402,19.596,523.928,3,1,2,1,1,0,1,0,1,1820.383,1309.474,602.62
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,41.195,60.284,20.251,54.078,102829.9,0.599,163.267,2.722,55.123,1653.69,41.591,22.52,541.473,3,1,2,1,1,0,1,0,1,1710.528,1339.637,777.609
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,44.785,61.72,25.238,57.361,109885.733,0.729,189.929,2.653,66.956,2008.68,38.117,20.492,537.603,3,1,2,1,1,0,1,0,1,1896.587,1100.397,640.303
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,43.847,55.484,24.422,59.224,124076.84,0.465,148.723,2.802,68.43,2052.9,42.428,20.821,490.735,3,1,2,1,1,0,1,0,1,2065.626,1183.428,696.943
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,35.498,52.885,25.27,58.075,102079.815,0.555,172.905,2.88,72.778,2183.34,36.301,18.821,518.479,3,1,2,1,1,0,1,0,1,2504.46,984.907,599.805
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,44.226,49.035,26.712,63.072,103113.58,0.624,155.987,2.914,77.839,2335.17,37.554,19.788,526.919,3,1,2,1,1,0,1,0,1,2150.637,1217.871,655.192
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,35.124,49.145,20.489,62.189,129909.253,0.814,128.779,2.922,59.869,1796.07,44.546,22.828,512.462,3,1,2,1,1,0,1,0,1,1538.25,1341.341,736.479
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,35.767,56.098,21.002,61.629,116072.404,0.483,138.171,2.438,51.203,1536.09,37.961,19.355,509.856,3,1,2,1,1,0,1,0,1,1550.242,1132.994,529.456
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,35.707,51.95,26.057,61.809,95706.34,0.693,137.71,2.805,73.09,2192.7,39.575,20.27,512.19,3,1,2,1,1,0,1,0,1,2559.025,1412.529,634.013
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,43.715,38.956,26.285,50.857,87132.895,0.754,153.908,2.554,67.132,2013.96,34.734,18.876,543.442,3,1,2,1,1,0,1,0,1,2310.299,1058.03,582.385
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,35.133,51.793,22.047,62.599,110920.027,0.342,152.251,2.655,58.535,1756.05,44.045,21.75,493.81,3,1,2,1,1,0,1,0,1,2020.944,1298.055,749.137
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,37.668,50.591,21.553,60.284,76339.57,0.273,152.71,2.497,53.818,1614.54,36.067,18.142,503.018,3,1,2,1,1,0,1,0,1,1412.618,1099.708,606.208
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,42.207,45.23,22.744,60.646,79927.31,0.736,136.908,2.752,62.591,1877.73,36.714,19.291,525.431,3,1,2,1,1,0,1,0,1,1917.618,990.808,522.849
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,37.387,57.668,24.458,59.734,90406.715,0.719,155.472,2.748,67.211,2016.33,39.408,21.967,557.425,3,1,2,1,1,0,1,0,1,1977.619,1274.416,585.223
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,42.069,63.663,24.938,60.512,88113.671,0.605,155.16,2.668,66.535,1996.05,37.869,19.924,526.142,3,1,2,1,1,0,1,0,1,1937.548,1133.171,529.042
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,42.922,57.999,24.445,62.896,99549.985,0.659,165.834,2.785,68.079,2042.37,36.93,20.985,568.232,3,1,2,1,1,0,1,0,1,1766.285,1114.246,655.642
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,42.239,47.274,26.156,59.717,78403.175,0.778,172.013,2.588,67.692,2030.76,45.931,24.608,535.756,3,1,2,1,1,0,1,0,1,1819.2,1196.185,871.785
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,41.784,54.846,22.732,61.746,106407.276,0.602,144.832,2.822,64.15,1924.5,38.728,19.138,494.157,3,1,2,1,1,0,1,0,1,1937.757,1101.216,659.926
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,42.011,52.371,26.512,58.52,109633.302,0.54,162.184,2.924,77.521,2325.63,37.196,20.19,542.808,3,1,2,1,1,0,1,0,1,2526.063,1051.4,590.149
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,44.247,65.54,22.534,55.863,80459.929,0.699,169.56,2.817,63.478,1904.34,34.62,18.626,538.012,3,1,2,1,1,0,1,0,1,1948.349,927.863,521.601
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,42.803,58.207,23.054,54.569,87368.03,0.436,132.218,3.089,71.214,2136.42,40.064,21.231,529.928,3,1,2,1,1,0,1,0,1,2214.693,1096.475,678.068
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,40.841,57.919,23.624,58.974,73182.034,0.303,154.978,2.809,66.36,1990.8,33.984,17.715,521.28,3,1,2,1,1,0,1,0,1,1960.557,987.561,512.729
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,43.004,57.129,21.785,60.475,116035.263,0.717,158.171,2.721,59.277,1778.31,36.546,19.434,531.768,3,1,2,1,1,0,1,0,1,1987.555,1255.898,678.301
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,45.028,55.52,25.507,62.612,83808.15,0.329,189.635,2.843,72.516,2175.48,32.314,16.386,507.095,3,1,2,1,1,0,1,0,1,1875.183,1085.329,555.352
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,47.892,49.24,22.468,60.634,104887.625,0.674,177.496,2.833,63.652,1909.56,40.909,21.133,516.588,3,1,2,1,1,0,1,0,1,2210.877,1159.303,737.21
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,44.801,58.053,24.085,57.573,99193.721,0.596,163.709,3.171,76.374,2291.22,36.957,19.617,530.817,3,1,2,1,1,0,1,0,1,2608.255,1042.024,699.986
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,39.14,56.782,22.466,58.945,102391.194,0.727,166.127,3.012,67.668,2030.04,38.63,19.897,515.064,3,1,2,1,1,0,1,0,1,1807.375,1213.776,658.012
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,37.584,49.815,25.798,58.907,100246.674,0.59,174.045,2.658,68.571,2057.13,34.805,18.331,526.683,3,1,2,1,1,0,1,0,1,1882.461,1005.666,580.546
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,44.333,50.909,22.999,57.168,120952.433,0.695,171.616,3.01,69.227,2076.81,49.969,24.3,486.311,3,1,2,1,1,0,1,0,1,2454.006,1439.334,710.27
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,35.698,53.352,21.664,61.005,98911.958,0.672,169.748,2.901,62.847,1885.41,37.544,21.261,566.289,3,1,2,1,1,0,1,0,1,2035.132,994.436,754.201
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,32.437,55.095,23.766,58.595,133472.737,0.682,173.941,2.644,62.837,1885.11,35.103,18.351,522.768,3,1,2,1,1,0,1,0,1,1856.97,967.722,518.414
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,41.069,53.817,22.438,58.381,94880.204,0.614,171.612,2.982,66.91,2007.3,37.852,19.398,512.475,3,1,2,1,1,0,1,0,1,2263.804,988.564,582.047
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,44.889,60.388,26.48,65.335,82716.419,0.602,160.217,2.784,73.72,2211.6,36.468,17.905,490.981,3,1,2,1,1,0,1,0,1,2366.704,1164.446,598.439
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,37.093,48.952,24.45,60.453,108218.534,0.928,165.324,2.881,70.44,2113.2,34.798,17.229,495.129,3,1,2,1,1,0,1,0,1,2316.748,962.018,456.269
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,40.808,54.504,22.267,59.085,119686.188,0.479,133.241,2.958,65.866,1975.98,40.92,20.83,509.044,3,1,2,1,1,0,1,0,1,2183.396,1062.011,532.227
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,46.735,49.299,23.838,62.025,55994.444,0.755,137.297,2.856,68.081,2042.43,39.962,21.765,544.646,3,1,2,1,1,0,1,0,1,2378.087,1436.538,573.003
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,41.68,53.928,24.917,62.368,108733.089,0.568,124.55,2.723,67.849,2035.47,40.624,20.281,499.231,3,1,2,1,1,0,1,0,1,2017.447,1070.154,573.114
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,25.926,47.971,27.621,58.36,62999.714,0.785,160.256,2.986,82.476,2474.28,40.08,21.306,531.575,3,1,2,1,1,0,1,0,1,2700.47,1387.429,625.981
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,45.777,46.308,24.858,63.424,119215.642,0.536,182.367,2.956,73.48,2204.4,49.033,24.827,506.34,3,1,2,1,1,0,1,0,1,1942.352,1262.572,647.762
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,36.621,39.805,23.165,61.108,89299.567,0.89,160.257,3.017,69.889,2096.67,40.02,21.581,539.255,3,1,2,1,1,0,1,0,1,1820.145,1221.223,751.159
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,43.441,57.015,23.446,61.215,137414.573,0.559,168.054,3.011,70.596,2117.88,43.447,22.69,522.245,3,1,2,1,1,0,1,0,1,2070.792,1176.301,786.369
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,48.232,55.932,25.919,57.294,70613.768,0.639,159.355,2.717,70.422,2112.66,39.33,22.803,579.784,3,1,2,1,1,0,1,0,1,1828.947,1311.842,598.683
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,48.279,53.955,20.055,59.434,112319.018,0.455,156.614,2.684,53.828,1614.84,44.858,24.118,537.649,3,1,2,1,1,0,1,0,1,1709.721,1517.046,805.717
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,41.972,48.481,19.802,60.45,103715.188,0.781,190.17,3.064,60.673,1820.19,35.108,18.068,514.645,3,1,2,1,1,0,1,0,1,1889.545,1074.821,481.088
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,46.507,52.867,22.304,62.367,78584.335,0.564,157.796,3.068,68.429,2052.87,37.617,17.72,471.068,3,1,2,1,1,0,1,0,1,1794.244,1232.498,569.381
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,40.573,53.495,25.517,55.401,88879.869,0.703,148.21,2.53,64.558,1936.74,41.607,22.695,545.45,3,1,2,1,1,0,1,0,1,2158.772,1496.833,616.943
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,32.833,56.698,22.296,56.52,90204.707,0.573,147.631,2.899,64.636,1939.08,37.26,20.212,542.466,3,1,2,1,1,0,1,0,1,2083.622,1259.297,647.996
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,43.834,50.237,20.837,60.872,91745.076,0.244,149.714,2.649,55.197,1655.91,45.145,21.961,486.446,3,1,2,1,1,0,1,0,1,1832.936,1543.423,696.851
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,37.335,51.524,25.183,53.019,65168.543,0.558,189.758,2.727,68.674,2060.22,39.394,21.496,545.674,3,1,2,1,1,0,1,0,1,2020.425,1395.08,662.165
wl-iot-dashboard-001,IoT Dashboard,container,production,ap-southeast-1,high,low,True,False,True,False,49.965,46.628,25.973,56.945,99807.613,0.564,141.606,2.635,68.439,2053.17,40.078,21.754,542.787,3,1,2,1,1,0,1,0,1,2408.689,1393.853,673.993
